ID,duration,wav,wav_format,wav_opts
noise-free-sound-0412,2.624875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0412.wav,wav,
noise-free-sound-0413_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0413_6.wav,wav,
noise-free-sound-0414_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0414_8.wav,wav,
noise-free-sound-0415_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0415_1.wav,wav,
noise-free-sound-0416_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0416_3.wav,wav,
noise-free-sound-0417_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0417_2.wav,wav,
noise-free-sound-0418_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0418_12.wav,wav,
noise-free-sound-0419_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0419_2.wav,wav,
noise-free-sound-0420,0.8214375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0420.wav,wav,
noise-free-sound-0421_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0421_0.wav,wav,
noise-free-sound-0422_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0422_2.wav,wav,
noise-free-sound-0423_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0423_3.wav,wav,
noise-free-sound-0424_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0424_4.wav,wav,
noise-free-sound-0425,1.410625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0425.wav,wav,
noise-free-sound-0426_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0426_0.wav,wav,
noise-free-sound-0427_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0427_6.wav,wav,
noise-free-sound-0428_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0428_5.wav,wav,
noise-free-sound-0429_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0429_7.wav,wav,
noise-free-sound-0430_21,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0430_21.wav,wav,
noise-free-sound-0431_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0431_6.wav,wav,
noise-free-sound-0432_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0432_6.wav,wav,
noise-free-sound-0433_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0433_13.wav,wav,
noise-free-sound-0434_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0434_6.wav,wav,
noise-free-sound-0435_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0435_0.wav,wav,
noise-free-sound-0436_16,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0436_16.wav,wav,
noise-free-sound-0437,1.19,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0437.wav,wav,
noise-free-sound-0438_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0438_1.wav,wav,
noise-free-sound-0439_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0439_9.wav,wav,
noise-free-sound-0440_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0440_0.wav,wav,
noise-free-sound-0441_14,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0441_14.wav,wav,
noise-free-sound-0442_24,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0442_24.wav,wav,
noise-free-sound-0443_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0443_13.wav,wav,
noise-free-sound-0444_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0444_5.wav,wav,
noise-free-sound-0445_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0445_5.wav,wav,
noise-free-sound-0446_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0446_9.wav,wav,
noise-free-sound-0447_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0447_8.wav,wav,
noise-free-sound-0448,0.574,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0448.wav,wav,
noise-free-sound-0449_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0449_0.wav,wav,
noise-free-sound-0450_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0450_4.wav,wav,
noise-free-sound-0451_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0451_13.wav,wav,
noise-free-sound-0452_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0452_4.wav,wav,
noise-free-sound-0453,0.9404375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0453.wav,wav,
noise-free-sound-0454_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0454_12.wav,wav,
noise-free-sound-0455_55,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0455_55.wav,wav,
noise-free-sound-0456_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0456_8.wav,wav,
noise-free-sound-0457_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0457_13.wav,wav,
noise-free-sound-0458_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0458_5.wav,wav,
noise-free-sound-0459_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0459_12.wav,wav,
noise-free-sound-0460_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0460_3.wav,wav,
noise-free-sound-0461_16,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0461_16.wav,wav,
noise-free-sound-0462_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0462_5.wav,wav,
noise-free-sound-0463_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0463_4.wav,wav,
noise-free-sound-0464_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0464_1.wav,wav,
noise-free-sound-0465_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0465_2.wav,wav,
noise-free-sound-0466_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0466_3.wav,wav,
noise-free-sound-0467_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0467_3.wav,wav,
noise-free-sound-0468_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0468_6.wav,wav,
noise-free-sound-0469_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0469_2.wav,wav,
noise-free-sound-0470_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0470_0.wav,wav,
noise-free-sound-0471_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0471_1.wav,wav,
noise-free-sound-0472_30,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0472_30.wav,wav,
noise-free-sound-0473_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0473_2.wav,wav,
noise-free-sound-0474_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0474_10.wav,wav,
noise-free-sound-0475_11,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0475_11.wav,wav,
noise-free-sound-0476_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0476_2.wav,wav,
noise-free-sound-0477_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0477_4.wav,wav,
noise-free-sound-0478_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0478_1.wav,wav,
noise-free-sound-0479_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0479_0.wav,wav,
noise-free-sound-0480_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0480_10.wav,wav,
noise-free-sound-0481_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0481_1.wav,wav,
noise-free-sound-0482_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0482_3.wav,wav,
noise-free-sound-0483_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0483_6.wav,wav,
noise-free-sound-0484_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0484_2.wav,wav,
noise-free-sound-0485_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0485_2.wav,wav,
noise-free-sound-0486_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0486_1.wav,wav,
noise-free-sound-0487,1.9301875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0487.wav,wav,
noise-free-sound-0488_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0488_0.wav,wav,
noise-free-sound-0489_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0489_19.wav,wav,
noise-free-sound-0490_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0490_3.wav,wav,
noise-free-sound-0491,1.544125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0491.wav,wav,
noise-free-sound-0492_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0492_5.wav,wav,
noise-free-sound-0493_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0493_3.wav,wav,
noise-free-sound-0494_17,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0494_17.wav,wav,
noise-free-sound-0495_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0495_5.wav,wav,
noise-free-sound-0496_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0496_0.wav,wav,
noise-free-sound-0497_99,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_99.wav,wav,
noise-free-sound-0498_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0498_0.wav,wav,
noise-free-sound-0499_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0499_1.wav,wav,
noise-free-sound-0500_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_10.wav,wav,
noise-free-sound-0501_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0501_3.wav,wav,
noise-free-sound-0502_23,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_23.wav,wav,
noise-free-sound-0503_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0503_0.wav,wav,
noise-free-sound-0504_18,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_18.wav,wav,
noise-free-sound-0505_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0505_2.wav,wav,
noise-free-sound-0506_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_7.wav,wav,
noise-free-sound-0507,1.1199375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0507.wav,wav,
noise-free-sound-0508_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0508_1.wav,wav,
noise-free-sound-0509_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0509_2.wav,wav,
noise-free-sound-0510_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_5.wav,wav,
noise-free-sound-0511_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0511_0.wav,wav,
noise-free-sound-0512_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0512_0.wav,wav,
noise-free-sound-0513_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0513_2.wav,wav,
noise-free-sound-0514_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0514_0.wav,wav,
noise-free-sound-0515_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0515_0.wav,wav,
noise-free-sound-0516,1.0991875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0516.wav,wav,
noise-free-sound-0517_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0517_2.wav,wav,
noise-free-sound-0518_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_5.wav,wav,
noise-free-sound-0519_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_10.wav,wav,
noise-free-sound-0520_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0520_3.wav,wav,
noise-free-sound-0521_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0521_1.wav,wav,
noise-free-sound-0522_25,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_25.wav,wav,
noise-free-sound-0523_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0523_1.wav,wav,
noise-free-sound-0524_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_6.wav,wav,
noise-free-sound-0525,0.9583125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0525.wav,wav,
noise-free-sound-0526,1.4186875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0526.wav,wav,
noise-free-sound-0527_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0527_2.wav,wav,
noise-free-sound-0528_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0528_0.wav,wav,
noise-free-sound-0529,1.8594375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0529.wav,wav,
noise-free-sound-0530_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0530_1.wav,wav,
noise-free-sound-0531_14,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_14.wav,wav,
noise-free-sound-0532_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0532_1.wav,wav,
noise-free-sound-0533_11,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_11.wav,wav,
noise-free-sound-0534_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0534_4.wav,wav,
noise-free-sound-0535_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0535_5.wav,wav,
noise-free-sound-0536,0.69275,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0536.wav,wav,
noise-free-sound-0537_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0537_3.wav,wav,
noise-free-sound-0538,0.5738125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0538.wav,wav,
noise-free-sound-0539,1.515125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0539.wav,wav,
noise-free-sound-0540_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0540_0.wav,wav,
noise-free-sound-0541_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0541_4.wav,wav,
noise-free-sound-0542_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0542_1.wav,wav,
noise-free-sound-0543_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0543_0.wav,wav,
noise-free-sound-0544_34,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0544_34.wav,wav,
noise-free-sound-0545_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0545_9.wav,wav,
noise-free-sound-0546_38,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0546_38.wav,wav,
noise-free-sound-0547_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0547_0.wav,wav,
noise-free-sound-0548_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0548_1.wav,wav,
noise-free-sound-0549_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0549_0.wav,wav,
noise-free-sound-0550_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0550_1.wav,wav,
noise-free-sound-0551_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0551_10.wav,wav,
noise-free-sound-0552_24,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0552_24.wav,wav,
noise-free-sound-0553_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0553_4.wav,wav,
noise-free-sound-0554,0.7836875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0554.wav,wav,
noise-free-sound-0555_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0555_6.wav,wav,
noise-free-sound-0556_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0556_5.wav,wav,
noise-free-sound-0557_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0557_2.wav,wav,
noise-free-sound-0558_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0558_1.wav,wav,
noise-free-sound-0559_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0559_3.wav,wav,
noise-free-sound-0560_88,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0560_88.wav,wav,
noise-free-sound-0561,1.1755,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0561.wav,wav,
noise-free-sound-0562_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0562_2.wav,wav,
noise-free-sound-0563_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0563_7.wav,wav,
noise-free-sound-0564,0.1035625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0564.wav,wav,
noise-free-sound-0565_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0565_1.wav,wav,
noise-free-sound-0566_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0566_1.wav,wav,
noise-free-sound-0567_31,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0567_31.wav,wav,
noise-free-sound-0568_36,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0568_36.wav,wav,
noise-free-sound-0569_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0569_0.wav,wav,
noise-free-sound-0570_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0570_1.wav,wav,
noise-free-sound-0571_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0571_1.wav,wav,
noise-free-sound-0572_40,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0572_40.wav,wav,
noise-free-sound-0573,0.391,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0573.wav,wav,
noise-free-sound-0574_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0574_5.wav,wav,
noise-free-sound-0575_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0575_1.wav,wav,
noise-free-sound-0576_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0576_0.wav,wav,
noise-free-sound-0577_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0577_3.wav,wav,
noise-free-sound-0578_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0578_5.wav,wav,
noise-free-sound-0579_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0579_4.wav,wav,
noise-free-sound-0580_44,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0580_44.wav,wav,
noise-free-sound-0581_16,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0581_16.wav,wav,
noise-free-sound-0582,1.4744375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0582.wav,wav,
noise-free-sound-0583,2.04375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0583.wav,wav,
noise-free-sound-0584_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0584_4.wav,wav,
noise-free-sound-0585,0.9288125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0585.wav,wav,
noise-free-sound-0586_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0586_2.wav,wav,
noise-free-sound-0587_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0587_1.wav,wav,
noise-free-sound-0588_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0588_0.wav,wav,
noise-free-sound-0589,2.2465,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0589.wav,wav,
noise-free-sound-0590_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0590_0.wav,wav,
noise-free-sound-0591_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0591_3.wav,wav,
noise-free-sound-0592_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0592_9.wav,wav,
noise-free-sound-0593_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0593_19.wav,wav,
noise-free-sound-0594_46,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0594_46.wav,wav,
noise-free-sound-0595_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0595_7.wav,wav,
noise-free-sound-0596_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0596_3.wav,wav,
noise-free-sound-0597_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0597_1.wav,wav,
noise-free-sound-0598_18,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0598_18.wav,wav,
noise-free-sound-0599_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0599_0.wav,wav,
noise-free-sound-0600_14,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0600_14.wav,wav,
noise-free-sound-0601_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0601_0.wav,wav,
noise-free-sound-0602_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0602_0.wav,wav,
noise-free-sound-0603_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0603_1.wav,wav,
noise-free-sound-0604_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0604_1.wav,wav,
noise-free-sound-0605_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0605_9.wav,wav,
noise-free-sound-0606_28,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0606_28.wav,wav,
noise-free-sound-0607_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0607_5.wav,wav,
noise-free-sound-0608_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0608_0.wav,wav,
noise-free-sound-0609_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0609_2.wav,wav,
noise-free-sound-0610_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0610_2.wav,wav,
noise-free-sound-0611,0.127,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0611.wav,wav,
noise-free-sound-0612_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0612_2.wav,wav,
noise-free-sound-0613_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0613_8.wav,wav,
noise-free-sound-0614_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0614_9.wav,wav,
noise-free-sound-0615_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0615_2.wav,wav,
noise-free-sound-0616_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0616_6.wav,wav,
noise-free-sound-0617_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0617_1.wav,wav,
noise-free-sound-0618_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0618_0.wav,wav,
noise-free-sound-0619,0.5454375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0619.wav,wav,
noise-free-sound-0620_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0620_2.wav,wav,
noise-free-sound-0621_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0621_1.wav,wav,
noise-free-sound-0622_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0622_2.wav,wav,
noise-free-sound-0623_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0623_10.wav,wav,
noise-free-sound-0624,0.104,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0624.wav,wav,
